Class,Symbol,Company Name,Industry,Close,Dividend Yeild,DPR,"Money Trail 
(dividend)","Price Trail
(1 year price)",DPR filter,At least 3 supports,Easy Filter,S&P500 league,Strike below,News,Chart,previous s2,previous s1,previous low,s2,s1,low
challenger,BXS,BancorpSouth Bank,0,30.45,2.23%,27.80%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,30.05,https://seekingalpha.com/symbol/BXS?s=BXS,https://stockcharts.com/h-sc/ui?s=BXS,27.51,30.05,27.05,23.52,25.87,28.48
challenger,CAKE,The Cheesecake Factory Incorporated,Consumer Services,50.09,2.64%,57.94%,Moderate,Risky,TRUE,TRUE,FALSE,FALSE,46.12,https://seekingalpha.com/symbol/CAKE?s=CAKE,https://stockcharts.com/h-sc/ui?s=CAKE,41.77,44.54,44.39,42.75,45.83,46.12
challenger,CARO,Carolina Financial Corporation,Finance,36.02,0.89%,11.06%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,34.63,https://seekingalpha.com/symbol/CARO?s=CARO,https://stockcharts.com/h-sc/ui?s=CARO,32.58,34.6,32.89,30.79,32.69,34.63
challenger,CATY,Cathay General Bancorp,Finance,36.47,3.40%,30.93%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,36.07,https://seekingalpha.com/symbol/CATY?s=CATY,https://stockcharts.com/h-sc/ui?s=CATY,33.29,36.07,32.09,28.14,31.03,34.24
challenger,CBOE,"Cboe Global Markets, Inc.",0,101.55,0.00%,NA,Risky,Risky,FALSE,TRUE,FALSE,TRUE,94.03,https://seekingalpha.com/symbol/CBOE?s=CBOE,https://stockcharts.com/h-sc/ui?s=CBOE,88.55,92.23,89.53,85.61,90.53,94.03
challenger,CBT,Cabot Corporation,Basic Industries,45.96,2.87%,102.76%,Safe,Moderate,FALSE,TRUE,FALSE,FALSE,43.12,https://seekingalpha.com/symbol/CBT?s=CBT,https://stockcharts.com/h-sc/ui?s=CBT,39.37,43.12,40.14,35.55,38.59,42.14
challenger,CCBG,Capital City Bank Group,Finance,22.82,1.93%,20.78%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,22.78,https://seekingalpha.com/symbol/CCBG?s=CCBG,https://stockcharts.com/h-sc/ui?s=CCBG,22.78,23.73,21.04,18.3,20.04,21.57
challenger,CCI,Crown Castle International Corporation,Consumer Services,124.01,3.63%,319.03%,Safe,Risky,FALSE,TRUE,FALSE,TRUE,120.87,https://seekingalpha.com/symbol/CCI?s=CCI,https://stockcharts.com/h-sc/ui?s=CCI,112.36,115.55,117.4,113.73,120.87,119.81
challenger,CCOI,"Cogent Communications Holdings, Inc.",Consumer Services,55.27,4.20%,336.51%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,53.21,https://seekingalpha.com/symbol/CCOI?s=CCOI,https://stockcharts.com/h-sc/ui?s=CCOI,46.32,47.52,48.04,45.74,50,53.21
challenger,CDK,"CDK Global, Inc.",Miscellaneous,62.39,0.96%,21.13%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,57.76,https://seekingalpha.com/symbol/CDK?s=CDK,https://stockcharts.com/h-sc/ui?s=CDK,44.97,51.49,55.78,54.49,56.66,57.76
challenger,CDW,CDW Corporation,Consumer Services,105.29,1.12%,22.08%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,97.05,https://seekingalpha.com/symbol/CDW?s=CDW,https://stockcharts.com/h-sc/ui?s=CDW,76.94,85.41,90.53,86.64,91.5,97.05
challenger,CE,Celanese Corporation,Basic Industries,108.56,1.99%,23.24%,Safe,Risky,TRUE,TRUE,FALSE,TRUE,99.46,https://seekingalpha.com/symbol/CE?s=CE,https://stockcharts.com/h-sc/ui?s=CE,90.3,96.3,96.43,91.86,95.23,99.46
challenger,CFFI,C&F Financial Corporation,Finance,49.24,3.01%,27.38%,Risky,Safe,TRUE,TRUE,FALSE,FALSE,49.03,https://seekingalpha.com/symbol/CFFI?s=CFFI,https://stockcharts.com/h-sc/ui?s=CFFI,46.37,48.98,49.95,47.47,49.03,47.87
challenger,CFG,"Citizens Financial Group, Inc.",Finance,35.97,3.56%,27.84%,Safe,Risky,TRUE,TRUE,FALSE,TRUE,34.65,https://seekingalpha.com/symbol/CFG?s=CFG,https://stockcharts.com/h-sc/ui?s=CFG,32.36,34.65,31.3,27.51,30,32.8
challenger,CHCO,City Holding Company,Finance,79.29,2.67%,42.54%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,75.38,https://seekingalpha.com/symbol/CHCO?s=CHCO,https://stockcharts.com/h-sc/ui?s=CHCO,68.83,74.48,71.39,66.97,71.58,75.38
challenger,CHCT,Community Healthcare Trust Incorporated,Consumer Services,36.33,4.49%,844.74%,Safe,Risky,FALSE,TRUE,FALSE,FALSE,34.38,https://seekingalpha.com/symbol/CHCT?s=CHCT,https://stockcharts.com/h-sc/ui?s=CHCT,30.3,32.99,32.6,31.09,33.49,34.38
challenger,CHDN,"Churchill Downs, Incorporated",Consumer Services,99.91,0.54%,12.38%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,90.07,https://seekingalpha.com/symbol/CHDN?s=CHDN,https://stockcharts.com/h-sc/ui?s=CHDN,86.34,90.07,83.05,78.09,84.18,88.99
challenger,CHFC,Chemical Financial Corporation,Finance,44.04,3.09%,31.47%,Moderate,Moderate,TRUE,TRUE,FALSE,FALSE,42.24,https://seekingalpha.com/symbol/CHFC?s=CHFC,https://stockcharts.com/h-sc/ui?s=CHFC,42.24,44.04,38.39,33.75,37.45,41.51
challenger,CIVB,"Civista Bancshares, Inc. ",Finance,21.76,1.65%,31.37%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,20.78,https://seekingalpha.com/symbol/CIVB?s=CIVB,https://stockcharts.com/h-sc/ui?s=CIVB,17.41,19.37,19.94,19.08,20.45,20.78
challenger,CLDB,Cortland Bancorp,Finance,22.05,2.00%,21.67%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,20.75,https://seekingalpha.com/symbol/CLDB?s=CLDB,https://stockcharts.com/h-sc/ui?s=CLDB,19.28,20.02,20.75,16.48,20.13,20.47
challenger,CME,CME Group Inc.,Finance,179.01,1.68%,49.04%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,174.71,https://seekingalpha.com/symbol/CME?s=CME,https://stockcharts.com/h-sc/ui?s=CME,167.5,174.71,161.05,146.95,155.76,164.75
challenger,CNO,"CNO Financial Group, Inc.",Finance,16.77,2.39%,NA,Moderate,Moderate,FALSE,TRUE,FALSE,FALSE,16.27,https://seekingalpha.com/symbol/CNO?s=CNO,https://stockcharts.com/h-sc/ui?s=CNO,15.45,16.24,15.64,14.61,15.4,16.27
challenger,COLB,"Columbia Banking System, Inc.",Finance,36.71,3.05%,42.37%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,36.5,https://seekingalpha.com/symbol/COLB?s=COLB,https://stockcharts.com/h-sc/ui?s=COLB,35.12,36.5,30.65,26.3,29.5,32.85
challenger,CONE,CyrusOne Inc,Consumer Services,55.83,3.30%,15394.91%,Risky,Moderate,FALSE,TRUE,FALSE,FALSE,51.9,https://seekingalpha.com/symbol/CONE?s=CONE,https://stockcharts.com/h-sc/ui?s=CONE,43.77,46.81,48.94,47.53,49.98,51.9
challenger,CORE,"Core-Mark Holding Company, Inc.",Consumer Non-Durables,36.33,1.21%,41.41%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,35.62,https://seekingalpha.com/symbol/CORE?s=CORE,https://stockcharts.com/h-sc/ui?s=CORE,26.24,28.87,31.5,28.36,32.74,35.62
challenger,CPF,CPB Inc.,Finance,30,2.80%,40.80%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,28.8,https://seekingalpha.com/symbol/CPF?s=CPF,https://stockcharts.com/h-sc/ui?s=CPF,27.56,28.37,27.42,26.42,27.63,28.8
challenger,CPT,Camden Property Trust,Consumer Services,100.67,3.18%,188.96%,Moderate,Risky,FALSE,TRUE,FALSE,FALSE,97.98,https://seekingalpha.com/symbol/CPT?s=CPT,https://stockcharts.com/h-sc/ui?s=CPT,92.84,95.47,96.69,94.45,97.98,96.69
challenger,CRI,"Carter&#39;s, Inc.",Consumer Non-Durables,106.73,1.87%,30.00%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,99.06,https://seekingalpha.com/symbol/CRI?s=CRI,https://stockcharts.com/h-sc/ui?s=CRI,73.05,85.25,91.79,86.98,93.89,99.06
challenger,CSCO,"Cisco Systems, Inc.",Technology,55.88,2.51%,48.71%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,54.39,https://seekingalpha.com/symbol/CSCO?s=CSCO,https://stockcharts.com/h-sc/ui?s=CSCO,44.35,48.06,50.51,49.19,51.59,54.39
challenger,CSFL,CenterState Bank Corporation,Finance,24.77,1.61%,22.73%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,23.91,https://seekingalpha.com/symbol/CSFL?s=CSFL,https://stockcharts.com/h-sc/ui?s=CSFL,23.56,25.01,22.95,20.74,22.28,23.91
challenger,CSGS,"CSG Systems International, Inc.",Technology,44.44,2.00%,41.79%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,42.49,https://seekingalpha.com/symbol/CSGS?s=CSGS,https://stockcharts.com/h-sc/ui?s=CSGS,33.21,37.38,40.27,39.44,40.87,42.49
challenger,CTRE,"CareTrust REIT, Inc.",Consumer Services,23.97,3.75%,113.89%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,22.7,https://seekingalpha.com/symbol/CTRE?s=CTRE,https://stockcharts.com/h-sc/ui?s=CTRE,20.67,21.5,21.97,21.05,22.25,22.7
challenger,CUBE,CubeSmart,Consumer Services,31.9,4.01%,138.64%,Safe,Risky,FALSE,TRUE,FALSE,FALSE,30.48,https://seekingalpha.com/symbol/CUBE?s=CUBE,https://stockcharts.com/h-sc/ui?s=CUBE,28.19,29.41,29.92,28.91,30.48,30.32
challenger,CULP,"Culp, Inc.",Basic Industries,20.74,1.93%,23.72%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,18.45,https://seekingalpha.com/symbol/CULP?s=CULP,https://stockcharts.com/h-sc/ui?s=CULP,16.88,17.71,17.05,16.02,17.62,18.45
challenger,CVGW,"Calavo Growers, Inc.",Consumer Non-Durables,94.99,1.05%,59.17%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,81.6,https://seekingalpha.com/symbol/CVGW?s=CVGW,https://stockcharts.com/h-sc/ui?s=CVGW,72.41,78.77,78.71,74.66,79.25,81.6
challenger,CVLY,"Codorus Valley Bancorp, Inc",Finance,20.95,3.05%,28.66%,Safe,Safe,TRUE,TRUE,TRUE,FALSE,20.43,https://seekingalpha.com/symbol/CVLY?s=CVLY,https://stockcharts.com/h-sc/ui?s=CVLY,21.3,21.99,19.65,17.59,19.47,20.43
challenger,CWBC,Community West Bancshares,Finance,9.99,2.00%,21.59%,Safe,Safe,TRUE,TRUE,TRUE,FALSE,9.85,https://seekingalpha.com/symbol/CWBC?s=CWBC,https://stockcharts.com/h-sc/ui?s=CWBC,9.71,9.99,9.85,9.43,9.8,9.67
challenger,CZWI,"Citizens Community Bancorp, Inc.",Finance,12,1.67%,34.48%,Moderate,Risky,TRUE,TRUE,FALSE,FALSE,11.8,https://seekingalpha.com/symbol/CZWI?s=CZWI,https://stockcharts.com/h-sc/ui?s=CZWI,11.25,11.58,11.8,11.46,11.69,11.75
challenger,DAL,"Delta Air Lines, Inc.",Transportation,57.11,2.45%,23.10%,Safe,Risky,TRUE,TRUE,FALSE,TRUE,51.52,https://seekingalpha.com/symbol/DAL?s=DAL,https://stockcharts.com/h-sc/ui?s=DAL,47.77,48.67,48.22,46.79,49.22,51.52
challenger,DDS,"Dillard&#39;s, Inc.",Consumer Services,69.16,0.58%,6.42%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,68.62,https://seekingalpha.com/symbol/DDS?s=DDS,https://stockcharts.com/h-sc/ui?s=DDS,57.83,68.19,68.62,61.84,66.93,66.41
challenger,DEI,"Douglas Emmett, Inc.",Consumer Services,41.23,2.52%,148.53%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,39.85,https://seekingalpha.com/symbol/DEI?s=DEI,https://stockcharts.com/h-sc/ui?s=DEI,36.05,37.33,38.13,36.77,38.6,39.85
challenger,DFS,Discover Financial Services,Finance,81.19,1.97%,19.26%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,71.73,https://seekingalpha.com/symbol/DFS?s=DFS,https://stockcharts.com/h-sc/ui?s=DFS,65.58,68.59,69.11,66.26,68.71,71.73
challenger,DGX,Quest Diagnostics Incorporated,Health Care,95.34,2.22%,36.86%,Moderate,Risky,TRUE,TRUE,FALSE,TRUE,84.82,https://seekingalpha.com/symbol/DGX?s=DGX,https://stockcharts.com/h-sc/ui?s=DGX,80.95,83.75,82.59,79.71,84.82,84.32
challenger,DHI,"D.R. Horton, Inc.",Capital Goods,44,1.36%,12.87%,Safe,Risky,TRUE,TRUE,FALSE,TRUE,40.89,https://seekingalpha.com/symbol/DHI?s=DHI,https://stockcharts.com/h-sc/ui?s=DHI,34.86,36.87,37.81,35.3,38.34,40.89
challenger,DHIL,"Diamond Hill Investment Group, Inc.",Finance,147.8,0.00%,0.00%,Risky,Moderate,TRUE,TRUE,FALSE,FALSE,138.78,https://seekingalpha.com/symbol/DHIL?s=DHIL,https://stockcharts.com/h-sc/ui?s=DHIL,124.83,133.39,132.51,126.22,133.11,138.78
challenger,DHR,Danaher Corporation,Capital Goods,130.93,0.52%,17.11%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,126.15,https://seekingalpha.com/symbol/DHR?s=DHR,https://stockcharts.com/h-sc/ui?s=DHR,100.53,113.77,123.5,120.27,126.15,124.01
challenger,DIS,Walt Disney Company (The),Consumer Services,139.92,1.26%,23.53%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,111.38,https://seekingalpha.com/symbol/DIS?s=DIS,https://stockcharts.com/h-sc/ui?s=DIS,105.95,109.39,107.32,103.12,107.07,111.38
challenger,DKL,"Delek Logistics Partners, L.P.",Energy,31.95,10.14%,114.53%,Moderate,Risky,FALSE,TRUE,FALSE,FALSE,31.82,https://seekingalpha.com/symbol/DKL?s=DKL,https://stockcharts.com/h-sc/ui?s=DKL,26.15,28.64,31.01,29.97,31.2,31.82
challenger,DKS,Dick&#39;s Sporting Goods Inc,Consumer Services,38.31,2.87%,27.78%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,36.78,https://seekingalpha.com/symbol/DKS?s=DKS,https://stockcharts.com/h-sc/ui?s=DKS,32.33,35.69,33.71,29.97,33.39,36.78
challenger,DLB,Dolby Laboratories,Miscellaneous,64.38,1.18%,25.87%,Moderate,Risky,TRUE,TRUE,FALSE,FALSE,62.99,https://seekingalpha.com/symbol/DLB?s=DLB,https://stockcharts.com/h-sc/ui?s=DLB,60.68,62.74,62.23,60.39,61.68,62.99
challenger,DNKN,"Dunkin&#39; Brands Group, Inc.",Consumer Services,75.4,1.99%,51.29%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,73.69,https://seekingalpha.com/symbol/DNKN?s=DNKN,https://stockcharts.com/h-sc/ui?s=DNKN,61.45,66.45,70.03,67.53,71.32,73.69
challenger,DOX,Amdocs Limited,Technology,53.91,2.11%,41.84%,Safe,Safe,TRUE,TRUE,TRUE,FALSE,53.63,https://seekingalpha.com/symbol/DOX?s=DOX,https://stockcharts.com/h-sc/ui?s=DOX,52.63,54.1,52.9,50.53,52.32,53.63
challenger,DPZ,Domino&#39;s Pizza Inc,Consumer Non-Durables,273.43,0.95%,26.35%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,244.74,https://seekingalpha.com/symbol/DPZ?s=DPZ,https://stockcharts.com/h-sc/ui?s=DPZ,216.15,233.55,239.17,231.25,244.68,244.74
challenger,EE,El Paso Electric Company,Public Utilities,60.15,2.39%,68.36%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,57.94,https://seekingalpha.com/symbol/EE?s=EE,https://stockcharts.com/h-sc/ui?s=EE,49.22,51.51,55.01,53.15,55.98,57.94
challenger,EGP,"EastGroup Properties, Inc.",Consumer Services,112.93,2.55%,109.24%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,107.75,https://seekingalpha.com/symbol/EGP?s=EGP,https://stockcharts.com/h-sc/ui?s=EGP,98.21,101.94,104.28,101.21,106.42,107.75
challenger,EHC,Encompass Health Corporation,Health Care,65.55,1.65%,35.62%,Risky,Moderate,TRUE,TRUE,FALSE,FALSE,60.92,https://seekingalpha.com/symbol/EHC?s=EHC,https://stockcharts.com/h-sc/ui?s=EHC,58.69,60.92,57.69,53.81,56.11,56.74
challenger,EL,"Estee Lauder Companies, Inc. (The)",Consumer Non-Durables,172.5,1.00%,35.93%,Moderate,Risky,TRUE,TRUE,FALSE,TRUE,162.47,https://seekingalpha.com/symbol/EL?s=EL,https://stockcharts.com/h-sc/ui?s=EL,126.59,141.76,152.99,148.66,157.11,162.47
challenger,EMCF,Emclaire Financial Corp,Finance,30.75,3.77%,65.12%,Safe,Moderate,FALSE,TRUE,FALSE,FALSE,30.19,https://seekingalpha.com/symbol/EMCF?s=EMCF,https://stockcharts.com/h-sc/ui?s=EMCF,29,30.19,30.12,29.16,29.98,29.82
challenger,EMCI,EMC Insurance Group Inc.,Finance,31.58,2.91%,NA,Risky,Risky,FALSE,TRUE,FALSE,FALSE,31.32,https://seekingalpha.com/symbol/EMCI?s=EMCI,https://stockcharts.com/h-sc/ui?s=EMCI,30.7,31.32,31.02,30.09,30.98,30.99
challenger,EMN,Eastman Chemical Company,Basic Industries,80.21,3.09%,30.42%,Safe,Moderate,TRUE,TRUE,TRUE,TRUE,78.41,https://seekingalpha.com/symbol/EMN?s=EMN,https://stockcharts.com/h-sc/ui?s=EMN,74.12,78.41,74.03,67.69,71.79,76.45
challenger,EPR,EPR Properties,Consumer Services,78.67,5.72%,132.11%,Safe,Risky,FALSE,TRUE,FALSE,FALSE,75.67,https://seekingalpha.com/symbol/EPR?s=EPR,https://stockcharts.com/h-sc/ui?s=EPR,69.33,71.4,72.15,70.06,73.48,75.67
challenger,EQIX,"Equinix, Inc.",Consumer Services,453.05,2.17%,200.00%,Risky,Risky,FALSE,TRUE,FALSE,TRUE,440.72,https://seekingalpha.com/symbol/EQIX?s=EQIX,https://stockcharts.com/h-sc/ui?s=EQIX,349.07,386.29,420,403.8,428.48,440.72
challenger,EQM,"EQM Midstream Partners, LP",Public Utilities,46.22,9.78%,176.75%,Safe,Moderate,FALSE,TRUE,FALSE,FALSE,44.94,https://seekingalpha.com/symbol/EQM?s=EQM,https://stockcharts.com/h-sc/ui?s=EQM,33.1,35.99,38.24,35.41,40.79,44.94
challenger,ESCA,"Escalade, Incorporated",Consumer Non-Durables,11.76,4.25%,35.46%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,11.11,https://seekingalpha.com/symbol/ESCA?s=ESCA,https://stockcharts.com/h-sc/ui?s=ESCA,9.97,11.09,11.11,10.33,10.75,11.05
challenger,EVA,"Enviva Partners, LP",Basic Industries,32.62,7.85%,6275.00%,Moderate,Risky,FALSE,TRUE,FALSE,FALSE,32.04,https://seekingalpha.com/symbol/EVA?s=EVA,https://stockcharts.com/h-sc/ui?s=EVA,27.51,28.78,29.33,27.95,30.1,32.04
challenger,EVC,Entravision Communications Corporation,Consumer Services,2.89,6.92%,100.00%,Moderate,Safe,FALSE,FALSE,FALSE,FALSE,2.74,https://seekingalpha.com/symbol/EVC?s=EVC,https://stockcharts.com/h-sc/ui?s=EVC,3.42,3.69,3.22,2.64,2.94,2.74
challenger,EXPE,"Expedia Group, Inc.",Consumer Services,127.76,1.00%,46.79%,Safe,Risky,TRUE,TRUE,FALSE,TRUE,119.78,https://seekingalpha.com/symbol/EXPE?s=EXPE,https://stockcharts.com/h-sc/ui?s=EXPE,110.16,116.74,117.97,111.96,115.48,119.78
challenger,EXPO,"Exponent, Inc.",Consumer Services,56.64,1.13%,39.10%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,55.78,https://seekingalpha.com/symbol/EXPO?s=EXPO,https://stockcharts.com/h-sc/ui?s=EXPO,43.91,50.27,55.16,53.84,55.78,54.91
challenger,EXR,Extra Space Storage Inc,Consumer Services,103.56,3.32%,102.75%,Moderate,Risky,FALSE,TRUE,FALSE,TRUE,97.95,https://seekingalpha.com/symbol/EXR?s=EXR,https://stockcharts.com/h-sc/ui?s=EXR,86.22,91.08,94.57,91.54,96.73,97.95
challenger,FAF,First American Corporation (The),Finance,57.88,2.90%,38.19%,Safe,Risky,TRUE,TRUE,FALSE,FALSE,52.45,https://seekingalpha.com/symbol/FAF?s=FAF,https://stockcharts.com/h-sc/ui?s=FAF,48.13,49.46,48.3,46.39,48.95,52.45
challenger,FBHS,"Fortune Brands Home & Security, Inc.",Basic Industries,52.36,1.68%,30.08%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,47.16,https://seekingalpha.com/symbol/FBHS?s=FBHS,https://stockcharts.com/h-sc/ui?s=FBHS,41.33,44.22,44.79,43.26,45.44,47.16
challenger,FBIZ,"First Business Financial Services, Inc.",Finance,22.65,2.65%,30.11%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,20.49,https://seekingalpha.com/symbol/FBIZ?s=FBIZ,https://stockcharts.com/h-sc/ui?s=FBIZ,18.93,20.49,19.91,18.2,19.11,20.32
challenger,FCBC,"First Community Bankshares, Inc.",Finance,34.63,2.43%,35.78%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,34.61,https://seekingalpha.com/symbol/FCBC?s=FCBC,https://stockcharts.com/h-sc/ui?s=FCBC,33.36,34.61,31.04,28.41,30.78,33.12
challenger,FCCO,First Community Corporation,Finance,18.46,2.38%,27.59%,Safe,Safe,TRUE,TRUE,TRUE,FALSE,18.17,https://seekingalpha.com/symbol/FCCO?s=FCCO,https://stockcharts.com/h-sc/ui?s=FCCO,15.4,17.72,18.97,17.28,18.17,17.82
challenger,FDEF,First Defiance Financial Corp.,Finance,29.84,2.55%,28.32%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,29.02,https://seekingalpha.com/symbol/FDEF?s=FDEF,https://stockcharts.com/h-sc/ui?s=FDEF,27.1,29.02,27.58,25.55,27.14,27.83
challenger,FFG,"FBL Financial Group, Inc.",Finance,62.01,3.10%,49.07%,Safe,Safe,TRUE,TRUE,TRUE,FALSE,61.31,https://seekingalpha.com/symbol/FFG?s=FFG,https://stockcharts.com/h-sc/ui?s=FFG,64.6,67.24,59.61,53.46,58.09,61.31
challenger,FFIC,Flushing Financial Corporation,Finance,22.55,3.73%,41.67%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,22.24,https://seekingalpha.com/symbol/FFIC?s=FFIC,https://stockcharts.com/h-sc/ui?s=FFIC,21.28,22.24,20.73,19.34,20.64,22.07
challenger,FFIN,"First Financial Bankshares, Inc.",Finance,61.99,1.36%,36.94%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,59.14,https://seekingalpha.com/symbol/FFIN?s=FFIN,https://stockcharts.com/h-sc/ui?s=FFIN,59.14,61.99,54.26,48.09,52.93,57.44
challenger,FHN,First Horizon National Corporation,Finance,14.96,3.74%,29.09%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,14.89,https://seekingalpha.com/symbol/FHN?s=FHN,https://stockcharts.com/h-sc/ui?s=FHN,14.15,14.89,13.3,11.84,12.91,13.83
challenger,FISI,"Financial Institutions, Inc.",Finance,27.78,3.60%,40.17%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,27.11,https://seekingalpha.com/symbol/FISI?s=FISI,https://stockcharts.com/h-sc/ui?s=FISI,24.09,27.11,25.57,22.88,25.03,26.87
challenger,FITB,Fifth Third Bancorp,Finance,28.4,3.10%,24.18%,Moderate,Risky,TRUE,TRUE,FALSE,TRUE,26.46,https://seekingalpha.com/symbol/FITB?s=FITB,https://stockcharts.com/h-sc/ui?s=FITB,25.33,26.46,24.17,21.3,23.26,25.48
challenger,FIX,"Comfort Systems USA, Inc.",Capital Goods,54.2,0.70%,11.00%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,51.01,https://seekingalpha.com/symbol/FIX?s=FIX,https://stockcharts.com/h-sc/ui?s=FIX,43.2,48.41,50.3,48.32,50.35,51.01
challenger,FL,"Foot Locker, Inc.",Consumer Services,59.34,2.56%,29.61%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,59.13,https://seekingalpha.com/symbol/FL?s=FL,https://stockcharts.com/h-sc/ui?s=FL,51.57,55.55,56.31,49.95,55.27,59.13
challenger,FLIR,"FLIR Systems, Inc.",Capital Goods,51.53,1.32%,31.84%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,48.75,https://seekingalpha.com/symbol/FLIR?s=FLIR,https://stockcharts.com/h-sc/ui?s=FLIR,46.04,48.75,46.51,43.23,45.41,47.87
challenger,FLXS,"Flexsteel Industries, Inc.",Consumer Durables,24.42,3.60%,85.44%,Moderate,Safe,FALSE,TRUE,FALSE,FALSE,23.22,https://seekingalpha.com/symbol/FLXS?s=FLXS,https://stockcharts.com/h-sc/ui?s=FLXS,19.9,22.39,22.57,20.89,22.04,23.22
challenger,FMBH,"First Mid-Illinois Bancshares, Inc.",Finance,34.82,2.07%,27.78%,Risky,Moderate,TRUE,TRUE,FALSE,FALSE,32.96,https://seekingalpha.com/symbol/FMBH?s=FMBH,https://stockcharts.com/h-sc/ui?s=FMBH,31,32.96,31.26,28.93,31.13,31.71
challenger,FMBI,"First Midwest Bancorp, Inc.",Finance,21.05,2.28%,29.61%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,20.42,https://seekingalpha.com/symbol/FMBI?s=FMBI,https://stockcharts.com/h-sc/ui?s=FMBI,21.16,22.15,19.74,17.53,19,20.42
challenger,FNF,"Fidelity National Financial, Inc.",Finance,40.54,3.06%,51.77%,Risky,Risky,TRUE,TRUE,FALSE,FALSE,37.07,https://seekingalpha.com/symbol/FNF?s=FNF,https://stockcharts.com/h-sc/ui?s=FNF,32.87,33.98,33.94,32.31,34.43,37.07
challenger,FNLC,"First Bancorp, Inc (ME)",Finance,26.5,4.38%,37.79%,Moderate,Moderate,TRUE,TRUE,FALSE,FALSE,25.41,https://seekingalpha.com/symbol/FNLC?s=FNLC,https://stockcharts.com/h-sc/ui?s=FNLC,24.47,25.41,24.49,22.92,23.92,25.22
challenger,FORR,"Forrester Research, Inc.",Consumer Services,50.69,1.58%,95.24%,Risky,Risky,FALSE,TRUE,FALSE,FALSE,47.18,https://seekingalpha.com/symbol/FORR?s=FORR,https://stockcharts.com/h-sc/ui?s=FORR,41.48,45.84,47.18,44.91,46.63,46.08
challenger,FR,"First Industrial Realty Trust, Inc.",Consumer Services,35.3,2.61%,66.41%,Safe,Risky,FALSE,TRUE,FALSE,FALSE,34.11,https://seekingalpha.com/symbol/FR?s=FR,https://stockcharts.com/h-sc/ui?s=FR,31.17,32.34,33.08,32.16,33.76,34.11
challenger,FRC,FIRST REPUBLIC BANK,0,106.36,0.68%,14.76%,Risky,Risky,TRUE,TRUE,FALSE,TRUE,99.4,https://seekingalpha.com/symbol/FRC?s=FRC,https://stockcharts.com/h-sc/ui?s=FRC,93.07,99.02,97.09,92.31,96.38,99.4
challenger,FRME,First Merchants Corporation,Finance,36.95,2.38%,26.09%,Safe,Moderate,TRUE,TRUE,TRUE,FALSE,36.09,https://seekingalpha.com/symbol/FRME?s=FRME,https://stockcharts.com/h-sc/ui?s=FRME,34.08,37.23,35.24,31.66,34.25,36.09
